channel,timestamp,value,label,sampling,anomaly,segment,train
CADC0874,2022-06-01T23:50:03.000Z,-1.59475e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:03.000Z,-5.30715e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:04.000Z,-1.26936e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:04.000Z,-4.88889e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:05.000Z,-1.54965e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:05.000Z,-4.06106e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:06.000Z,-1.64742e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:06.000Z,-2.80866e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:07.000Z,-6.53171e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:07.000Z,-2.81973e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:08.000Z,-9.16543e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:08.000Z,-1.72132e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:09.000Z,-9.97386e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:09.000Z,-7.22071e-07,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:10.000Z,-1.4028e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:10.000Z,-4.55715e-07,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:11.000Z,-8.35638e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:11.000Z,9.20105e-07,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:12.000Z,-5.45657e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:12.000Z,1.31729e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:13.000Z,-1.3265e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:13.000Z,1.61449e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:14.000Z,-1.16475e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:14.000Z,2.17491e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:15.000Z,-9.9068e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:15.000Z,3.38645e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:16.000Z,-8.77475e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:16.000Z,4.08083e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:17.000Z,-9.32449e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:17.000Z,5.05159e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:18.000Z,-1.63326e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:18.000Z,4.50385e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:19.000Z,-8.90067e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:19.000Z,6.84307e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:20.000Z,-6.04352e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:20.000Z,6.40502e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:21.000Z,-3.15929e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:21.000Z,7.94701e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:22.000Z,-2.78557e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:22.000Z,8.23288e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:23.000Z,-5.18771e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:23.000Z,8.65616e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:24.000Z,-1.32425e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:24.000Z,9.62216e-06,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:25.000Z,-1.46399e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:25.000Z,1.07145e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:26.000Z,-4.61692e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:26.000Z,1.13733e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:27.000Z,-4.39351e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:27.000Z,1.15047e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:28.000Z,1.53677e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:28.000Z,1.25057e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:29.000Z,-1.18565e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:29.000Z,1.3058e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:30.000Z,-2.50993e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:30.000Z,1.43186e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:31.000Z,4.637e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:31.000Z,1.43093e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:32.000Z,-1.83152e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:32.000Z,1.45791e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:33.000Z,-1.81187e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:33.000Z,1.54307e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:34.000Z,2.46236e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:34.000Z,1.65096e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:35.000Z,1.17593e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:35.000Z,1.67836e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:36.000Z,3.94846e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:36.000Z,1.72121e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:37.000Z,9.94035e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:37.000Z,1.72092e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:38.000Z,1.78532e-07,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:38.000Z,1.73564e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:39.000Z,1.14387e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:39.000Z,1.87552e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:40.000Z,1.0245e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:40.000Z,1.91381e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:41.000Z,1.18321e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:41.000Z,1.93101e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:42.000Z,1.35342e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:42.000Z,1.97196e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:43.000Z,1.47393e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:43.000Z,2.05501e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:44.000Z,1.36269e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:44.000Z,2.13832e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:45.000Z,2.06811e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:45.000Z,2.09739e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:46.000Z,1.53446e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:46.000Z,2.17957e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:47.000Z,2.79167e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:47.000Z,2.22348e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:48.000Z,1.71395e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:48.000Z,2.27659e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:49.000Z,2.80596e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:49.000Z,2.33619e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:50.000Z,2.70475e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:50.000Z,2.40115e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:51.000Z,2.97157e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:51.000Z,2.39123e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:52.000Z,3.00705e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:52.000Z,2.50099e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:53.000Z,3.15261e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:53.000Z,2.47444e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:54.000Z,3.15377e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:54.000Z,2.58467e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:55.000Z,3.59358e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:55.000Z,2.61271e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:56.000Z,3.16805e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:56.000Z,2.61273e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:57.000Z,2.93942e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:57.000Z,2.72427e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:58.000Z,4.16156e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:58.000Z,2.66777e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:50:59.000Z,3.47273e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:50:59.000Z,2.81831e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:00.000Z,3.76461e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:00.000Z,2.78136e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:01.000Z,4.2013e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:01.000Z,2.79254e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:02.000Z,4.48086e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:02.000Z,2.83495e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:03.000Z,5.32256e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:03.000Z,2.91905e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:04.000Z,5.18052e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:04.000Z,2.93382e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:05.000Z,5.04694e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:05.000Z,2.96452e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:06.000Z,5.7466e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:06.000Z,2.9776e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:07.000Z,5.61648e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:07.000Z,3.00455e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:08.000Z,5.80097e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:08.000Z,3.04833e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:09.000Z,5.50449e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:09.000Z,3.07537e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:10.000Z,5.38825e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:10.000Z,3.21371e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:11.000Z,5.38019e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:11.000Z,3.1712e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:12.000Z,5.56009e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:12.000Z,3.23959e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:13.000Z,5.68947e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:13.000Z,3.23941e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:14.000Z,5.27519e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:14.000Z,3.37765e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:15.000Z,5.71148e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:15.000Z,3.36428e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:16.000Z,6.27946e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:16.000Z,3.37644e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:17.000Z,5.71846e-06,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:17.000Z,3.44685e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:18.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:18.000Z,3.50395e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:19.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:19.000Z,3.48805e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:20.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:20.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:21.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:21.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:22.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:22.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:23.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:23.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:24.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:24.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:25.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:25.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:26.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:26.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:27.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:27.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:28.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:28.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:29.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:29.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:30.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:30.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:31.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:31.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:32.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:32.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:33.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:33.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:34.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:34.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:35.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:35.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:36.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:36.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:37.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:37.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:38.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:38.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:39.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:39.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:40.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:40.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:41.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:41.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:42.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:42.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:43.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:43.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:44.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:44.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:45.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:45.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:46.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:46.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:47.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:47.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:48.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:48.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:49.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:49.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:50.000Z,0.0,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:50.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:51.000Z,1.03721e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:51.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:52.000Z,1.16123e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:52.000Z,0.0,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:53.000Z,1.21811e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:53.000Z,3.90221e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:54.000Z,1.17502e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:54.000Z,3.80977e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:55.000Z,1.24522e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:55.000Z,3.89424e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:56.000Z,1.21464e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:56.000Z,3.85131e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:57.000Z,1.25781e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:57.000Z,3.89514e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:58.000Z,1.27164e-05,anomaly,1,1,239,0
CADC0873,2022-06-01T23:51:58.000Z,3.81138e-05,anomaly,1,1,444,0
CADC0874,2022-06-01T23:51:59.000Z,1.28342e-05,anomaly,1,1,239,0
