channel,timestamp,value,label,sampling,anomaly,segment,train
CADC0872,2022-06-01T23:43:31.000Z,6.2819e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:32.000Z,6.2819e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:33.000Z,6.3518e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:34.000Z,-1.41858e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:35.000Z,-1.41858e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:36.000Z,-1.21018e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:37.000Z,-1.30694e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:38.000Z,-1.30694e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:39.000Z,-1.16762e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:40.000Z,-1.09843e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:41.000Z,-1.02873e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:42.000Z,-1.00055e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:43.000Z,-1.00055e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:44.000Z,-9.03241e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:45.000Z,-9.58442e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:46.000Z,-8.60372e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:47.000Z,-7.491e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:48.000Z,-7.491e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:49.000Z,-6.93381e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:50.000Z,-7.20791e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:51.000Z,-5.40066e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:52.000Z,-5.39658e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:53.000Z,-5.39658e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:54.000Z,-4.70221e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:55.000Z,-4.14575e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:56.000Z,-3.72615e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:57.000Z,-3.30713e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:58.000Z,-3.30713e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:43:59.000Z,-1.90735e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:00.000Z,-1.07653e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:01.000Z,-1.21131e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:02.000Z,-9.31926e-07,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:03.000Z,-5.19185e-07,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:04.000Z,-5.19185e-07,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:05.000Z,4.5635e-07,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:06.000Z,8.78924e-07,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:07.000Z,1.2946e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:08.000Z,1.2946e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:09.000Z,2.69835e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:10.000Z,2.69835e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:11.000Z,4.22114e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:12.000Z,3.25581e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:13.000Z,3.67482e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:14.000Z,3.67482e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:15.000Z,5.48259e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:16.000Z,6.3234e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:17.000Z,6.4598e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:18.000Z,6.4598e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:19.000Z,7.01856e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:20.000Z,7.99759e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:21.000Z,8.1412e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:22.000Z,8.83442e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:23.000Z,9.11511e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:24.000Z,9.11511e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:25.000Z,9.95131e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:26.000Z,1.13434e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:27.000Z,1.12071e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:28.000Z,1.12071e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:29.000Z,1.27435e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:30.000Z,1.31626e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:31.000Z,1.21911e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:32.000Z,1.37223e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:33.000Z,1.37279e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:34.000Z,1.37279e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:35.000Z,1.41467e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:36.000Z,1.47054e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:37.000Z,1.48431e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:38.000Z,1.48431e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:39.000Z,1.56778e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:40.000Z,1.70795e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:41.000Z,1.6802e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:42.000Z,1.6802e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:43.000Z,1.66631e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:44.000Z,1.83336e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:45.000Z,1.86148e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:46.000Z,1.76467e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:47.000Z,1.84836e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:48.000Z,1.84836e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:49.000Z,1.93254e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:50.000Z,1.90445e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:51.000Z,2.0021e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:52.000Z,1.98869e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:53.000Z,1.93354e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:54.000Z,1.93354e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:55.000Z,2.01724e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:56.000Z,2.01726e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:57.000Z,1.96202e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:58.000Z,1.96202e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:44:59.000Z,2.07366e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:00.000Z,2.08751e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:01.000Z,2.08811e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:02.000Z,2.10236e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:03.000Z,2.10236e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:04.000Z,2.20014e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:05.000Z,2.17284e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:06.000Z,2.14525e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:07.000Z,2.20083e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:08.000Z,2.20083e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:09.000Z,2.17338e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:10.000Z,2.15949e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:11.000Z,2.18762e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:12.000Z,2.22979e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:13.000Z,2.22979e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:14.000Z,2.1188e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:15.000Z,2.11967e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:16.000Z,2.14633e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:17.000Z,2.07832e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:18.000Z,2.07832e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:19.000Z,2.10592e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:20.000Z,2.14859e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:21.000Z,2.079e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:22.000Z,2.17646e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:23.000Z,2.09351e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:24.000Z,2.09351e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:25.000Z,2.07948e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:26.000Z,2.10737e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:27.000Z,2.02431e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:28.000Z,2.02431e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:29.000Z,1.99775e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:30.000Z,1.98397e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:31.000Z,1.99816e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:32.000Z,1.99816e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:33.000Z,1.90116e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:34.000Z,1.90176e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:35.000Z,1.88771e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:36.000Z,1.85998e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:37.000Z,1.83254e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:38.000Z,1.83254e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:39.000Z,1.80497e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:40.000Z,1.76364e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:41.000Z,1.69394e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:42.000Z,1.68071e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:43.000Z,1.66657e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:44.000Z,1.66657e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:45.000Z,1.62553e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:46.000Z,1.62552e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:47.000Z,1.58443e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:48.000Z,1.58443e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:49.000Z,1.47357e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:50.000Z,1.51574e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:51.000Z,1.43239e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:52.000Z,1.47469e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:53.000Z,1.37753e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:54.000Z,1.37753e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:55.000Z,1.36358e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:56.000Z,1.32195e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:57.000Z,1.2391e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:58.000Z,1.2391e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:45:59.000Z,1.19725e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:00.000Z,1.1838e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:01.000Z,1.10098e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:02.000Z,1.10089e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:03.000Z,1.03162e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:04.000Z,9.89654e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:05.000Z,8.65632e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:06.000Z,8.37161e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:07.000Z,7.82069e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:08.000Z,7.1213e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:09.000Z,7.12323e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:10.000Z,6.70949e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:11.000Z,5.59625e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:12.000Z,4.62004e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:13.000Z,4.34427e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:14.000Z,3.51423e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:15.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:16.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:17.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:18.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:19.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:20.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:21.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:22.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:23.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:24.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:25.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:26.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:27.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:28.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:29.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:30.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:31.000Z,0.0,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:32.000Z,5.37127e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:33.000Z,-6.77119e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:34.000Z,-7.46624e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:35.000Z,-8.02203e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:36.000Z,-9.27197e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:37.000Z,-9.83136e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:38.000Z,-9.8301e-06,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:39.000Z,-1.02441e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:40.000Z,-1.09449e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:41.000Z,-1.16394e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:42.000Z,-1.23309e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:43.000Z,-1.2751e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:44.000Z,-1.26156e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:45.000Z,-1.40075e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:46.000Z,-1.41446e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:47.000Z,-1.48403e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:48.000Z,-1.48413e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:49.000Z,-1.49891e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:50.000Z,-1.56801e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:51.000Z,-1.60952e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:52.000Z,-1.70713e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:53.000Z,-1.74893e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:54.000Z,-1.72211e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:55.000Z,-1.8463e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:56.000Z,-1.87412e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:57.000Z,-1.86107e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:58.000Z,-1.93119e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:46:59.000Z,-1.98587e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:00.000Z,-1.98663e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:01.000Z,-2.02867e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:02.000Z,-2.14005e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:03.000Z,-2.14015e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:04.000Z,-2.16789e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:05.000Z,-2.32096e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:06.000Z,-2.14084e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:07.000Z,-2.27955e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:08.000Z,-2.29465e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:09.000Z,-2.36319e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:10.000Z,-2.37757e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:11.000Z,-2.33645e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:12.000Z,-2.40677e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:13.000Z,-2.4483e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:14.000Z,-2.47632e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:15.000Z,-2.51825e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:16.000Z,-2.50436e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:17.000Z,-2.54634e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:18.000Z,-2.54704e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:19.000Z,-2.60245e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:20.000Z,-2.57431e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:21.000Z,-2.65851e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:22.000Z,-2.65888e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:23.000Z,-2.68692e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:24.000Z,-2.64477e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:25.000Z,-2.63156e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:26.000Z,-2.5907e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:27.000Z,-2.60446e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:28.000Z,-2.61843e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:29.000Z,-2.71619e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:30.000Z,-2.59158e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:31.000Z,-2.64751e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:32.000Z,-2.68953e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:33.000Z,-2.73072e-05,anomaly,1,1,1,1
CADC0872,2022-06-01T23:47:34.000Z,-2.7173e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:35.000Z,-2.67612e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:36.000Z,-2.66298e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:37.000Z,-2.73224e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:38.000Z,-2.73305e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:39.000Z,-2.73315e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:40.000Z,-2.69154e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:41.000Z,-2.65068e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:42.000Z,-2.7345e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:43.000Z,-2.7346e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:44.000Z,-2.63764e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:45.000Z,-2.70765e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:46.000Z,-2.65216e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:47.000Z,-2.66644e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:48.000Z,-2.65284e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:49.000Z,-2.68118e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:50.000Z,-2.62615e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:51.000Z,-2.66741e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:52.000Z,-2.57079e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:53.000Z,-2.59843e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:54.000Z,-2.54347e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:55.000Z,-2.51549e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:56.000Z,-2.53018e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:57.000Z,-2.4887e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:58.000Z,-2.51667e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:47:59.000Z,-2.36407e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:48:00.000Z,-2.36406e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:48:01.000Z,-2.35096e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:48:02.000Z,-2.29511e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:48:03.000Z,-2.19878e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:48:04.000Z,-2.14326e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:48:05.000Z,-2.17108e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:48:06.000Z,-2.15799e-05,anomaly,1,1,2,1
CADC0872,2022-06-01T23:48:07.000Z,-2.10195e-05,anomaly,1,1,2,1
